start_pos,n_gram_size,word,vicinity,neighbour,context,level,author_id,text_name,url
43932,6,лютики,судит_ЛЮТИКИ_нзтдв,судит,л ю торски и калв и нски. Забр,word,awwakum,text_1971_neizvestnye_pisma_avvakuma,http://az.lib.ru/a/awwakum/text_1971_neizvestnye_pisma_avvakuma.shtml
233937,6,истово,типов_ИСТОВО_чвссс,типов,"или стебли тростника, обращая верхушки обломанныхъ частей въ ",word,badenpauell_r,text_1908_scouting_for_boys-oldorfo,http://az.lib.ru/b/badenpauell_r/text_1908_scouting_for_boys-oldorfo.shtml
94237,6,смолен,персе_СМОЛЕН_дпобп,персе,"съ мечтой, О легкости его не дашь понят",word,bajron_d_g,text_1823_don-zhuan_oldorfo,http://az.lib.ru/b/bajron_d_g/text_1823_don-zhuan_oldorfo.shtml
480665,6,комбин,умтдт_КОМБИН_винчи,винчи,"какъ они, можетъ быть, и не всякому из",word,bajron_d_g,text_1847_don_zhuah2_oldorfo,http://az.lib.ru/b/bajron_d_g/text_1847_don_zhuah2_oldorfo.shtml
18449,6,какала,нклка_КАКАЛА_какал,какал," Каин Да. Ада И даже Аду? Каин Ада! Ада Так позволь мне Идти с тобой! Люцифер Нет, он пойдет один. Ада Кто ты, разъединяющий так властно Сердца людей? Каин Он б",sentence,bajron_d_g,text_1821_kain_bunin,http://az.lib.ru/b/bajron_d_g/text_1821_kain_bunin.shtml
18599,6,какала,акала_КАКАЛА_лнанп,акала," Каин Он бог. Ада А кто об этом Тебе сказал? Каин Он говорит, как бог. Ада Так говорил и лживый змий. Люцифер Нет, Ада, Змий вам не лгал: дало же древо знанья Познание. Ада На горе нам! Люцифер О",sentence,bajron_d_g,text_1821_kain_bunin,http://az.lib.ru/b/bajron_d_g/text_1821_kain_bunin.shtml
7056,7,савоини,пврвп_САВОИНИ_гречи,гречи,"событій, а въ одномъ изъ нихъ играетъ главную ро",word,bajron_d_g,text_0420oldorfo,http://az.lib.ru/b/bajron_d_g/text_0420oldorfo.shtml
82718,6,облило,идите_ОБЛИЛО_гпниу,идите,"оба бесстыдно лгут, и лишь одни глупцы поп",word,bakunin_m_a,text_1873_bernskie_medvedi,http://az.lib.ru/b/bakunin_m_a/text_1873_bernskie_medvedi.shtml
189271,7,пожимая,точки_ПОЖИМАЯ_эрози,точки,просил он жену и Михаила Александровича Языкова эти рукопи,word,balasoglo_a_p,text_0030,http://az.lib.ru/b/balasoglo_a_p/text_0030.shtml
337014,6,скопив,уврнд_СКОПИВ_покри,покри,"своихъ, которыхъ они послали. И вотъ пришли онѣ",word,balxmont_k_d,text_1910_zmeinye_tzvetu_oldorfo,http://az.lib.ru/b/balxmont_k_d/text_1910_zmeinye_tzvetu_oldorfo.shtml
39379,6,виктор,ортит_ВИКТОР_сдиди,ортит,"взгляни, Их копья - тысяча - огни. Ряды стеснились",word,balxmont_k_d,text_0880,http://az.lib.ru/b/balxmont_k_d/text_0880.shtml
88068,6,слоном,сонин_СЛОНОМ_опсзт,сонин,съ любовью. Она не осуждала матери; она порица,word,balxzak_o,text_1836_le_lys_dans_la_vallee-oldorfo,http://az.lib.ru/b/balxzak_o/text_1836_le_lys_dans_la_vallee-oldorfo.shtml
566233,6,дивилс,свлгр_ДИВИЛС_подом,подом,"до изнеможения. -- Во имя любви, -- сказал Попино. --",word,balxzak_o,text_1837_istoire_de_cesar_birotteau,http://az.lib.ru/b/balxzak_o/text_1837_istoire_de_cesar_birotteau.shtml
103685,6,спилок,нудит_СПИЛОК_ижпик,нудит,"страсти, приобрести известность любым образом, книгами или жилета",word,balxzak_o,text_1838_doch_evy,http://az.lib.ru/b/balxzak_o/text_1838_doch_evy.shtml
636251,6,обвело,тимус_ОБВЕЛО_газво,тимус," Обличение буржуазного общества в романе О. Бальзака ""Утраченные иллюзии"", с. 15--17. * * * 2976. Виролайнен Л. ""Евгения Гранде"".-- ""Ленинское знамя"" (Петрозаводск), 1952, 8 апр. О спектакле Республиканского театра русской драмы (Петрозаводск). 2977. Гри",sentence,balxzak_o,text_1965_bibliografia,http://az.lib.ru/b/balxzak_o/text_1965_bibliografia.shtml
6909,6,покрив,дтжсд_ПОКРИВ_сдави,сдави,по отношенію къ родителямъ и воспитанная съ дѣтства,word,barancewich_k_s,text_1893_semeyny_ochag_oldorfo,http://az.lib.ru/b/barancewich_k_s/text_1893_semeyny_ochag_oldorfo.shtml
557321,6,спевок,фауне_СПЕВОК_сокфн,фауне,"счет прежними (еще в ""Ответе Крылову"") стрелами, ",word,baratynskij_e_a,text_0101,http://az.lib.ru/b/baratynskij_e_a/text_0101.shtml
38287,6,тронах,моппб_ТРОНАХ_садов,садов,той рѣки обитающихъ; но Аварскій ханъ съ Аварцам,word,barsukow_i_p,text_1891_graf_muraviev-amurskiy-oldorfo,http://az.lib.ru/b/barsukow_i_p/text_1891_graf_muraviev-amurskiy-oldorfo.shtml
38325,6,садова,ронах_САДОВА_пкков,тронах,съ Аварцами долженъ оставаться въ Аваріи при Кази-К,word,barsukow_i_p,text_1891_graf_muraviev-amurskiy-oldorfo,http://az.lib.ru/b/barsukow_i_p/text_1891_graf_muraviev-amurskiy-oldorfo.shtml
159029,7,гибриде,пиртт_ГИБРИДЕ_иссоп,иссоп,Гиляки изъявили большую радость и дали ему изъ среды ,word,barsukow_i_p,text_1891_graf_muraviev-amurskiy-oldorfo,http://az.lib.ru/b/barsukow_i_p/text_1891_graf_muraviev-amurskiy-oldorfo.shtml
64113,6,вписки,пвпзч_ВПИСКИ_торон,торон,"в переводах иностранных сочинений, которые исключительно трактуют о",word,bashuckij_a_p,text_0020,http://az.lib.ru/b/bashuckij_a_p/text_0020.shtml
102836,6,отстаи,лотос_ОТСТАИ_янчкс,лотос," Онъ привѣтливо поднялся ей навстрѣчу. Тоненькая и нѣжная, рядомъ съ нимъ, высокимъ и стройнымъ, она казалась смущеннымъ ребенкомъ. Свѣтлые глаза встрѣтились съ черными, глубокими, и, почти отцовской лаской, согрѣли они молодую дѣвушку. Твердая, гибкая рука сжала ея крохотную ручку. -- Апрѣль... и я здѣсь, опять съ вами. Я точенъ.",sentence,bebutowa_o_g,text_1926_novaya_sila_oldorfo,http://az.lib.ru/b/bebutowa_o_g/text_1926_novaya_sila_oldorfo.shtml
20060,6,поеном,икввп_ПОЕНОМ_девоч,девоч,"природы, от ее низшей организации -- минерала, до ее высш",word,belinskij_w_g,text_0360,http://az.lib.ru/b/belinskij_w_g/text_0360.shtml
107544,6,спинко,испод_СПИНКО_оозсп,испод,сам поэт или на каких он особенно о,word,belinskij_w_g,text_1120,http://az.lib.ru/b/belinskij_w_g/text_1120.shtml
571859,6,алалия,вкуса_АЛАЛИЯ_пгооу,вкуса,"А<лександра> А<лександровна> исчезла. Я понял, где",word,belinskij_w_g,text_3891,http://az.lib.ru/b/belinskij_w_g/text_3891.shtml
15015,6,припои,идвтв_ПРИПОИ_ливни,ливни,пишут романы или повести. Оно и легко и вы,word,belinskij_w_g,text_3770,http://az.lib.ru/b/belinskij_w_g/text_3770.shtml
8775,6,ленчик,апэоп_ЛЕНЧИК_виску,виску,"любви"" есть не что иное, как ""Валерия, и",word,belinskij_w_g,text_3730,http://az.lib.ru/b/belinskij_w_g/text_3730.shtml
177756,6,поскок,пгкил_ПОСКОК_носко,носко,по огнестойкому строительству. 291. Как отпускается кредит на огнесто,word,beljaew_a_r,text_1928_sputnik_pismonostza,http://az.lib.ru/b/beljaew_a_r/text_1928_sputnik_pismonostza.shtml
15287,6,свивку,помри_СВИВКУ_внквн,помри,"съ веселымъ изумленіемъ воскликнула : -- Какъ, у васъ нѣтъ ",word,beljaew_j_d,text_1917_01_bazar_igrushek_oldorfo,http://az.lib.ru/b/beljaew_j_d/text_1917_01_bazar_igrushek_oldorfo.shtml
150327,6,скалку,кмиуп_СКАЛКУ_камки,камки,"с контр-адмиралом Левенёрном, который управляет королевски",word,bellinsgauzen_f_f,text_0020,http://az.lib.ru/b/bellinsgauzen_f_f/text_0020.shtml
516177,6,снижен,стнря_СНИЖЕН_падко,падко,"сделал начальнику и жене его несколько подарков, ",word,bellinsgauzen_f_f,text_0020,http://az.lib.ru/b/bellinsgauzen_f_f/text_0020.shtml
448393,6,снижен,стнря_СНИЖЕН_падко,падко,"сдѣлалъ начальнику и женѣ его нѣсколько подарковъ,",word,bellinsgauzen_f_f,text_1831_dvukratnye_izyskania1_oldorfo,http://az.lib.ru/b/bellinsgauzen_f_f/text_1831_dvukratnye_izyskania1_oldorfo.shtml
16085,6,сгноен,коком_СГНОЕН_рппуз,коком,"съ гармошкой!..-- Но она еще не рѣшается """,word,beloreckij_g,text_1904_zavodskaya_poezia_oldorfo,http://az.lib.ru/b/beloreckij_g/text_1904_zavodskaya_poezia_oldorfo.shtml
147400,6,помалу,икнно_ПОМАЛУ_аннон,аннона,произошел от мурзы Аб-Лай-Ухова -- Аблеухова.,word,belyj_a,text_0041,http://az.lib.ru/b/belyj_a/text_0041.shtml
147435,6,аннона,омалу_АННОНА_псмвв,помалу,"Аблеухова. Не найдя очков, Николай Аполлонович приблизил ",word,belyj_a,text_0041,http://az.lib.ru/b/belyj_a/text_0041.shtml
690190,6,основн,чтиву_ОСНОВН_вгсоп,чтиву,"о сознании нашел обоснование всех наук. В главе ""С",word,belyj_a,text_1917_shteyner,http://az.lib.ru/b/belyj_a/text_1917_shteyner.shtml
702323,6,внуков,вопки_ВНУКОВ_мсзвр,вопки,"вырытым, Ницше удобрил, крича о восстании мифа, схва",word,belyj_a,text_0020,http://az.lib.ru/b/belyj_a/text_0020.shtml
26615,6,сносим,россо_СНОСИМ_двусн,россо,"социальной на основу символизма и мистики"" ( Дубовской ",word,belyj_a,text_0270,http://az.lib.ru/b/belyj_a/text_0270.shtml
